N,P,K,ph,rainfall,temperature,label,Fertilizer,humidity
0,0.375,0.1724137931,6,0.3571428571,25,Groundnut,Chilated Micronutrient,
0.03846153846,0.375,0.1724137931,6,0.3571428571,25,Groundnut,Chilated Micronutrient,
0.07692307692,0.375,0.1724137931,6,0.3571428571,25,Groundnut,Chilated Micronutrient,
0,0.4375,0.1034482759,6.5,0.4285714286,30,Groundnut,Chilated Micronutrient,
0.03846153846,0.4375,0.1034482759,6.5,0.4285714286,30,Groundnut,Chilated Micronutrient,
0.07692307692,0.4375,0.1034482759,6.5,0.4285714286,30,Groundnut,Chilated Micronutrient,
0,0.5,0.1379310345,7,0.3571428571,25,Groundnut,Chilated Micronutrient,
0.03846153846,0.5,0.1379310345,7,0.3571428571,25,Groundnut,Chilated Micronutrient,
0.07692307692,0.5,0.1379310345,7,0.3571428571,25,Groundnut,Chilated Micronutrient,
0.03846153846,0.125,0.2413793103,5.5,0.8571428571,20,Turmeric,Urea,
0.07692307692,0.125,0.2413793103,5.5,0.8571428571,20,Turmeric,Urea,
0,0.125,0.2413793103,5.5,0.8571428571,20,Turmeric,Urea,
0.07692307692,0.1875,0.275862069,6,0.9285714286,25,Turmeric,Urea,
0,0.1875,0.275862069,6,0.9285714286,25,Turmeric,Urea,
0.03846153846,0.1875,0.275862069,6,0.9285714286,25,Turmeric,Urea,
0,0.25,0.3103448276,6.5,1,30,Turmeric,Urea,
0.03846153846,0.25,0.3103448276,6.5,1,30,Turmeric,Urea,
0.07692307692,0.25,0.3103448276,6.5,1,30,Turmeric,Urea,
0.03846153846,0.125,0.275862069,5.5,0.8571428571,20,Turmeric,Ferrous Sulphate,
0.07692307692,0.125,0.275862069,5.5,0.8571428571,20,Turmeric,Ferrous Sulphate,
0,0.125,0.275862069,5.5,0.8571428571,20,Turmeric,Ferrous Sulphate,
0.07692307692,0.1875,0.3103448276,6,0.9285714286,25,Turmeric,Ferrous Sulphate,
0,0.1875,0.3103448276,6,0.9285714286,25,Turmeric,Ferrous Sulphate,
0.03846153846,0.1875,0.3103448276,6,0.9285714286,25,Turmeric,Ferrous Sulphate,
0,0.25,0.2413793103,6.5,1,30,Turmeric,Ferrous Sulphate,
0.03846153846,0.25,0.2413793103,6.5,1,30,Turmeric,Ferrous Sulphate,
0.07692307692,0.25,0.2413793103,6.5,1,30,Turmeric,Ferrous Sulphate,
0.03846153846,0.125,0.3103448276,5.5,0.8571428571,20,Turmeric,White Potash,
0.07692307692,0.125,0.3103448276,5.5,0.8571428571,20,Turmeric,White Potash,
0,0.125,0.3103448276,5.5,0.8571428571,20,Turmeric,White Potash,
0.03846153846,0.125,0.2413793103,5.5,0.8571428571,20,Turmeric,White Potash,
0.07692307692,0.1875,0.2413793103,6,0.9285714286,25,Turmeric,White Potash,
0,0.1875,0.2413793103,6,0.9285714286,25,Turmeric,White Potash,
0.03846153846,0.1875,0.2413793103,6,0.9285714286,25,Turmeric,White Potash,
0,0.25,0.275862069,6.5,1,30,Turmeric,White Potash,
0.03846153846,0.25,0.275862069,6.5,1,30,Turmeric,White Potash,
0.07692307692,0.25,0.275862069,6.5,1,30,Turmeric,White Potash,
0.6153846154,0.125,0.275862069,6,0.2857142857,25,Cotton,Magnesium Sulphate,
0.6538461538,0.125,0.275862069,6,0.2857142857,25,Cotton,Magnesium Sulphate,
0.6923076923,0.125,0.275862069,6,0.2857142857,25,Cotton,Magnesium Sulphate,
0.7307692308,0.125,0.275862069,6,0.2857142857,25,Cotton,Magnesium Sulphate,
0.7692307692,0.125,0.275862069,6,0.2857142857,25,Cotton,Magnesium Sulphate,
0.6153846154,0.1875,0.3103448276,6.5,0.3571428571,30,Cotton,Magnesium Sulphate,
0.6538461538,0.1875,0.3103448276,6.5,0.3571428571,30,Cotton,Magnesium Sulphate,
0.6923076923,0.1875,0.3103448276,6.5,0.3571428571,30,Cotton,Magnesium Sulphate,
0.7307692308,0.1875,0.3103448276,6.5,0.3571428571,30,Cotton,Magnesium Sulphate,
0.7692307692,0.1875,0.3103448276,6.5,0.3571428571,30,Cotton,Magnesium Sulphate,
0.6153846154,0.25,0.3448275862,7,0.4285714286,35,Cotton,Magnesium Sulphate,
0.6538461538,0.25,0.3448275862,7,0.4285714286,35,Cotton,Magnesium Sulphate,
0.6923076923,0.25,0.3448275862,7,0.4285714286,35,Cotton,Magnesium Sulphate,
0.7307692308,0.25,0.3448275862,7,0.4285714286,35,Cotton,Magnesium Sulphate,
0.7692307692,0.25,0.3448275862,7,0.4285714286,35,Cotton,Magnesium Sulphate,
0.6153846154,0.125,0.3103448276,7.5,0.5,25,Cotton,12:32:16 NPK,
0.6538461538,0.125,0.3103448276,7.5,0.5,25,Cotton,12:32:16 NPK,
0.6923076923,0.125,0.3103448276,7.5,0.5,25,Cotton,12:32:16 NPK,
0.7307692308,0.125,0.3103448276,7.5,0.5,25,Cotton,12:32:16 NPK,
0.7692307692,0.125,0.3103448276,7.5,0.5,25,Cotton,12:32:16 NPK,
0.6153846154,0.1875,0.3448275862,6,0.2857142857,30,Cotton,12:32:16 NPK,
0.6538461538,0.1875,0.3448275862,6,0.2857142857,30,Cotton,12:32:16 NPK,
0.6923076923,0.1875,0.3448275862,6,0.2857142857,30,Cotton,12:32:16 NPK,
0.7307692308,0.1875,0.3448275862,6,0.2857142857,30,Cotton,12:32:16 NPK,
0.7692307692,0.1875,0.3448275862,6,0.2857142857,30,Cotton,12:32:16 NPK,
0.6153846154,0.25,0.275862069,6.5,0.3571428571,35,Cotton,12:32:16 NPK,
0.6538461538,0.25,0.275862069,6.5,0.3571428571,35,Cotton,12:32:16 NPK,
0.6923076923,0.25,0.275862069,6.5,0.3571428571,35,Cotton,12:32:16 NPK,
0.7307692308,0.25,0.275862069,6.5,0.3571428571,35,Cotton,12:32:16 NPK,
0.7692307692,0.25,0.275862069,6.5,0.3571428571,35,Cotton,12:32:16 NPK,
0.6153846154,0.125,0.3448275862,7,0.4285714286,25,Cotton,DAP,
0.6538461538,0.125,0.3448275862,7,0.4285714286,25,Cotton,DAP,
0.6923076923,0.125,0.3448275862,7,0.4285714286,25,Cotton,DAP,
0.7307692308,0.125,0.3448275862,7,0.4285714286,25,Cotton,DAP,
0.7692307692,0.125,0.3448275862,7,0.4285714286,25,Cotton,DAP,
0.6153846154,0.1875,0.275862069,7.5,0.5,30,Cotton,DAP,
0.6538461538,0.1875,0.275862069,7.5,0.5,30,Cotton,DAP,
0.6923076923,0.1875,0.275862069,7.5,0.5,30,Cotton,DAP,
0.7307692308,0.1875,0.275862069,7.5,0.5,30,Cotton,DAP,
0.7692307692,0.1875,0.275862069,7.5,0.5,30,Cotton,DAP,
0.6153846154,0.25,0.3103448276,6,0.2857142857,35,Cotton,DAP,
0.6538461538,0.25,0.3103448276,6,0.2857142857,35,Cotton,DAP,
0.6923076923,0.25,0.3103448276,6,0.2857142857,35,Cotton,DAP,
0.7307692308,0.25,0.3103448276,6,0.2857142857,35,Cotton,DAP,
0.7692307692,0.25,0.3103448276,6,0.2857142857,35,Cotton,DAP,
0.07692307692,0.375,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.1153846154,0.375,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.1538461538,0.375,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.07692307692,0.4375,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.1153846154,0.4375,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.1538461538,0.4375,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.07692307692,0.5,0.1724137931,7,0.3571428571,35,Tur,Urea,
0.1153846154,0.5,0.1724137931,7,0.3571428571,35,Tur,Urea,
0.1538461538,0.5,0.1724137931,7,0.3571428571,35,Tur,Urea,
0.07692307692,0.5625,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.1153846154,0.5625,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.1538461538,0.5625,0.1034482759,6,0.2142857143,25,Tur,Urea,
0.07692307692,0.625,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.1153846154,0.625,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.1538461538,0.625,0.1379310345,6.5,0.2857142857,30,Tur,Urea,
0.07692307692,0.375,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.1153846154,0.375,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.1538461538,0.375,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.07692307692,0.4375,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.1153846154,0.4375,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.1538461538,0.4375,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.07692307692,0.5,0.1379310345,6.5,0.2857142857,30,Tur,MOP,
0.1153846154,0.5,0.1379310345,6.5,0.2857142857,30,Tur,MOP,
0.1538461538,0.5,0.1379310345,6.5,0.2857142857,30,Tur,MOP,
0.07692307692,0.5625,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.1153846154,0.5625,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.1538461538,0.5625,0.1724137931,7,0.3571428571,35,Tur,MOP,
0.07692307692,0.625,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.1153846154,0.625,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.1538461538,0.625,0.1034482759,6,0.2142857143,25,Tur,MOP,
0.07692307692,0.375,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.1153846154,0.375,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.1538461538,0.375,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.07692307692,0.4375,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.1153846154,0.4375,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.1538461538,0.4375,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.07692307692,0.5,0.1034482759,6,0.2142857143,25,Tur,SSP,
0.1153846154,0.5,0.1034482759,6,0.2142857143,25,Tur,SSP,
0.1538461538,0.5,0.1034482759,6,0.2142857143,25,Tur,SSP,
0.07692307692,0.5625,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.1153846154,0.5625,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.1538461538,0.5625,0.1379310345,6.5,0.2857142857,30,Tur,SSP,
0.07692307692,0.625,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.1153846154,0.625,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.1538461538,0.625,0.1724137931,7,0.3571428571,35,Tur,SSP,
0.1538461538,0.125,0.1034482759,6.5,0.07142857143,25,Moong,MOP,
0.1923076923,0.125,0.1034482759,6.5,0.07142857143,25,Moong,MOP,
0.2307692308,0.125,0.1034482759,6.5,0.07142857143,25,Moong,MOP,
0.1538461538,0.1875,0.1379310345,7,0.1428571429,30,Moong,MOP,
0.1923076923,0.1875,0.1379310345,7,0.1428571429,30,Moong,MOP,
0.2307692308,0.1875,0.1379310345,7,0.1428571429,30,Moong,MOP,
0.1538461538,0.25,0.1724137931,7.5,0.2142857143,35,Moong,MOP,
0.1923076923,0.25,0.1724137931,7.5,0.2142857143,35,Moong,MOP,
0.2307692308,0.25,0.1724137931,7.5,0.2142857143,35,Moong,MOP,
0.1538461538,0.125,0.1379310345,6.5,0.07142857143,25,Moong,Urea,
0.1923076923,0.125,0.1379310345,6.5,0.07142857143,25,Moong,Urea,
0.2307692308,0.125,0.1379310345,6.5,0.07142857143,25,Moong,Urea,
0.1538461538,0.1875,0.1724137931,7,0.1428571429,30,Moong,Urea,
0.1923076923,0.1875,0.1724137931,7,0.1428571429,30,Moong,Urea,
0.2307692308,0.1875,0.1724137931,7,0.1428571429,30,Moong,Urea,
0.1538461538,0.25,0.1034482759,7.5,0.2142857143,35,Moong,Urea,
0.1923076923,0.25,0.1034482759,7.5,0.2142857143,35,Moong,Urea,
0.2307692308,0.25,0.1034482759,7.5,0.2142857143,35,Moong,Urea,
0.1538461538,0.125,0.1724137931,6.5,0.07142857143,25,Moong,SSP,
0.1923076923,0.125,0.1724137931,6.5,0.07142857143,25,Moong,SSP,
0.2307692308,0.125,0.1724137931,6.5,0.07142857143,25,Moong,SSP,
0.1538461538,0.1875,0.1034482759,7,0.1428571429,30,Moong,SSP,
0.1923076923,0.1875,0.1034482759,7,0.1428571429,30,Moong,SSP,
0.2307692308,0.1875,0.1034482759,7,0.1428571429,30,Moong,SSP,
0.1538461538,0.25,0.1379310345,7.5,0.2142857143,35,Moong,SSP,
0.1923076923,0.25,0.1379310345,7.5,0.2142857143,35,Moong,SSP,
0.2307692308,0.25,0.1379310345,7.5,0.2142857143,35,Moong,SSP,
0.6153846154,0.5,0.3103448276,5.5,0.2857142857,35,Rice,Urea,
0.6538461538,0.5,0.3103448276,5.5,0.2857142857,35,Rice,Urea,
0.6923076923,0.5,0.3103448276,5.5,0.2857142857,35,Rice,Urea,
0.7307692308,0.5,0.3103448276,5.5,0.2857142857,35,Rice,Urea,
0.7692307692,0.5,0.3103448276,5.5,0.2857142857,35,Rice,Urea,
0.6153846154,0.5625,0.3448275862,6,0.3571428571,40,Rice,Urea,
0.6538461538,0.5625,0.3448275862,6,0.3571428571,40,Rice,Urea,
0.6923076923,0.5625,0.3448275862,6,0.3571428571,40,Rice,Urea,
0.7307692308,0.5625,0.3448275862,6,0.3571428571,40,Rice,Urea,
0.7692307692,0.5625,0.3448275862,6,0.3571428571,40,Rice,Urea,
0.6153846154,0.625,0.3793103448,6.5,0.4285714286,35,Rice,Urea,
0.6538461538,0.625,0.3793103448,6.5,0.4285714286,35,Rice,Urea,
0.6923076923,0.625,0.3793103448,6.5,0.4285714286,35,Rice,Urea,
0.7307692308,0.625,0.3793103448,6.5,0.4285714286,35,Rice,Urea,
0.7692307692,0.625,0.3793103448,6.5,0.4285714286,35,Rice,Urea,
0.6153846154,0.5,0.3448275862,5.5,0.2857142857,40,Rice,50:26:26 NPK,
0.6538461538,0.5,0.3448275862,5.5,0.2857142857,40,Rice,50:26:26 NPK,
0.6923076923,0.5,0.3448275862,5.5,0.2857142857,40,Rice,50:26:26 NPK,
0.7307692308,0.5,0.3448275862,5.5,0.2857142857,40,Rice,50:26:26 NPK,
0.7692307692,0.5,0.3448275862,5.5,0.2857142857,40,Rice,50:26:26 NPK,
0.6153846154,0.5625,0.3793103448,6,0.3571428571,35,Rice,50:26:26 NPK,
0.6538461538,0.5625,0.3793103448,6,0.3571428571,35,Rice,50:26:26 NPK,
0.6923076923,0.5625,0.3793103448,6,0.3571428571,35,Rice,50:26:26 NPK,
0.7307692308,0.5625,0.3793103448,6,0.3571428571,35,Rice,50:26:26 NPK,
0.7692307692,0.5625,0.3793103448,6,0.3571428571,35,Rice,50:26:26 NPK,
0.6153846154,0.625,0.3103448276,6.5,0.4285714286,40,Rice,50:26:26 NPK,
0.6538461538,0.625,0.3103448276,6.5,0.4285714286,40,Rice,50:26:26 NPK,
0.6923076923,0.625,0.3103448276,6.5,0.4285714286,40,Rice,50:26:26 NPK,
0.7307692308,0.625,0.3103448276,6.5,0.4285714286,40,Rice,50:26:26 NPK,
0.7692307692,0.625,0.3103448276,6.5,0.4285714286,40,Rice,50:26:26 NPK,
0.6153846154,0.5,0.3793103448,5.5,0.2857142857,35,Rice,Urea,
0.6538461538,0.5,0.3793103448,5.5,0.2857142857,35,Rice,Urea,
0.6923076923,0.5,0.3793103448,5.5,0.2857142857,35,Rice,Urea,
0.7307692308,0.5,0.3793103448,5.5,0.2857142857,35,Rice,Urea,
0.7692307692,0.5,0.3793103448,5.5,0.2857142857,35,Rice,Urea,
0.6153846154,0.5625,0.3103448276,6,0.3571428571,40,Rice,Urea,
0.6538461538,0.5625,0.3103448276,6,0.3571428571,40,Rice,Urea,
0.6923076923,0.5625,0.3103448276,6,0.3571428571,40,Rice,Urea,
0.7307692308,0.5625,0.3103448276,6,0.3571428571,40,Rice,Urea,
0.7692307692,0.5625,0.3103448276,6,0.3571428571,40,Rice,Urea,
0.6153846154,0.625,0.3448275862,6.5,0.4285714286,35,Rice,Urea,
0.6538461538,0.625,0.3448275862,6.5,0.4285714286,35,Rice,Urea,
0.6923076923,0.625,0.3448275862,6.5,0.4285714286,35,Rice,Urea,
0.7307692308,0.625,0.3448275862,6.5,0.4285714286,35,Rice,Urea,
0.7692307692,0.625,0.3448275862,6.5,0.4285714286,35,Rice,Urea,
0.2307692308,0.25,0.1724137931,6,0.2857142857,25,Jowar,10:26:26 NPK,
0.2692307692,0.25,0.1724137931,6,0.2857142857,25,Jowar,10:26:26 NPK,
0.3076923077,0.25,0.1724137931,6,0.2857142857,25,Jowar,10:26:26 NPK,
0.3461538462,0.25,0.1724137931,6,0.2857142857,25,Jowar,10:26:26 NPK,
0.3846153846,0.25,0.1724137931,6,0.2857142857,25,Jowar,10:26:26 NPK,
0.2307692308,0.3125,0.2068965517,6.5,0.3571428571,30,Jowar,10:26:26 NPK,
0.2692307692,0.3125,0.2068965517,6.5,0.3571428571,30,Jowar,10:26:26 NPK,
0.3076923077,0.3125,0.2068965517,6.5,0.3571428571,30,Jowar,10:26:26 NPK,
0.3461538462,0.3125,0.2068965517,6.5,0.3571428571,30,Jowar,10:26:26 NPK,
0.3846153846,0.3125,0.2068965517,6.5,0.3571428571,30,Jowar,10:26:26 NPK,
0.2307692308,0.375,0.2413793103,7,0.4285714286,35,Jowar,10:26:26 NPK,
0.2692307692,0.375,0.2413793103,7,0.4285714286,35,Jowar,10:26:26 NPK,
0.3076923077,0.375,0.2413793103,7,0.4285714286,35,Jowar,10:26:26 NPK,
0.3461538462,0.375,0.2413793103,7,0.4285714286,35,Jowar,10:26:26 NPK,
0.3846153846,0.375,0.2413793103,7,0.4285714286,35,Jowar,10:26:26 NPK,
0.2307692308,0.25,0.2068965517,6,0.2857142857,25,Jowar,Urea,
0.2692307692,0.25,0.2068965517,6,0.2857142857,25,Jowar,Urea,
0.3076923077,0.25,0.2068965517,6,0.2857142857,25,Jowar,Urea,
0.3461538462,0.25,0.2068965517,6,0.2857142857,25,Jowar,Urea,
0.3846153846,0.25,0.2068965517,6,0.2857142857,25,Jowar,Urea,
0.2307692308,0.3125,0.2413793103,6.5,0.3571428571,30,Jowar,Urea,
0.2692307692,0.3125,0.2413793103,6.5,0.3571428571,30,Jowar,Urea,
0.3076923077,0.3125,0.2413793103,6.5,0.3571428571,30,Jowar,Urea,
0.3461538462,0.3125,0.2413793103,6.5,0.3571428571,30,Jowar,Urea,
0.3846153846,0.3125,0.2413793103,6.5,0.3571428571,30,Jowar,Urea,
0.2307692308,0.375,0.1724137931,7,0.4285714286,35,Jowar,Urea,
0.2692307692,0.375,0.1724137931,7,0.4285714286,35,Jowar,Urea,
0.3076923077,0.375,0.1724137931,7,0.4285714286,35,Jowar,Urea,
0.3461538462,0.375,0.1724137931,7,0.4285714286,35,Jowar,Urea,
0.3846153846,0.375,0.1724137931,7,0.4285714286,35,Jowar,Urea,
0.2307692308,0.25,0.2413793103,6,0.2857142857,25,Jowar,SSP,
0.2692307692,0.25,0.2413793103,6,0.2857142857,25,Jowar,SSP,
0.3076923077,0.25,0.2413793103,6,0.2857142857,25,Jowar,SSP,
0.3461538462,0.25,0.2413793103,6,0.2857142857,25,Jowar,SSP,
0.3846153846,0.25,0.2413793103,6,0.2857142857,25,Jowar,SSP,
0.2307692308,0.3125,0.1724137931,6.5,0.3571428571,30,Jowar,SSP,
0.2692307692,0.3125,0.1724137931,6.5,0.3571428571,30,Jowar,SSP,
0.3076923077,0.3125,0.1724137931,6.5,0.3571428571,30,Jowar,SSP,
0.3461538462,0.3125,0.1724137931,6.5,0.3571428571,30,Jowar,SSP,
0.3846153846,0.3125,0.1724137931,6.5,0.3571428571,30,Jowar,SSP,
0.2307692308,0.375,0.2068965517,7,0.4285714286,35,Jowar,SSP,
0.2692307692,0.375,0.2068965517,7,0.4285714286,35,Jowar,SSP,
0.3076923077,0.375,0.2068965517,7,0.4285714286,35,Jowar,SSP,
0.3461538462,0.375,0.2068965517,7,0.4285714286,35,Jowar,SSP,
0.3846153846,0.375,0.2068965517,7,0.4285714286,35,Jowar,SSP,
0,0.25,0.06896551724,6,0.2857142857,20,Tur,Urea,
0.03846153846,0.25,0.06896551724,6,0.2857142857,20,Tur,Urea,
0.07692307692,0.25,0.06896551724,6,0.2857142857,20,Tur,Urea,
0,0.3125,0.1034482759,6.5,0.3571428571,25,Tur,Urea,
0.03846153846,0.3125,0.1034482759,6.5,0.3571428571,25,Tur,Urea,
0.07692307692,0.3125,0.1034482759,6.5,0.3571428571,25,Tur,Urea,
0,0.375,0.06896551724,7,0.4285714286,30,Tur,Urea,
0.03846153846,0.375,0.06896551724,7,0.4285714286,30,Tur,Urea,
0.07692307692,0.375,0.06896551724,7,0.4285714286,30,Tur,Urea,
0,0.25,0.1034482759,6,0.2857142857,20,Tur,MOP,
0.03846153846,0.25,0.1034482759,6,0.2857142857,20,Tur,MOP,
0.07692307692,0.25,0.1034482759,6,0.2857142857,20,Tur,MOP,
0,0.3125,0.06896551724,6.5,0.3571428571,25,Tur,MOP,
0.03846153846,0.3125,0.06896551724,6.5,0.3571428571,25,Tur,MOP,
0.07692307692,0.3125,0.06896551724,6.5,0.3571428571,25,Tur,MOP,
0,0.375,0.1034482759,7,0.4285714286,30,Tur,MOP,
0.03846153846,0.375,0.1034482759,7,0.4285714286,30,Tur,MOP,
0.07692307692,0.375,0.1034482759,7,0.4285714286,30,Tur,MOP,
0.6153846154,0.5,0.2413793103,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6538461538,0.5,0.2413793103,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6923076923,0.5,0.2413793103,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.7307692308,0.5,0.2413793103,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.7692307692,0.5,0.2413793103,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6153846154,0.5625,0.275862069,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6538461538,0.5625,0.275862069,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6923076923,0.5625,0.275862069,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.7307692308,0.5625,0.275862069,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.7692307692,0.5625,0.275862069,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6153846154,0.625,0.3103448276,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.6538461538,0.625,0.3103448276,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.6923076923,0.625,0.3103448276,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.7307692308,0.625,0.3103448276,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.7692307692,0.625,0.3103448276,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.6153846154,0.5,0.275862069,6.5,0.2857142857,20,Wheat,Urea,
0.6538461538,0.5,0.275862069,6.5,0.2857142857,20,Wheat,Urea,
0.6923076923,0.5,0.275862069,6.5,0.2857142857,20,Wheat,Urea,
0.7307692308,0.5,0.275862069,6.5,0.2857142857,20,Wheat,Urea,
0.7692307692,0.5,0.275862069,6.5,0.2857142857,20,Wheat,Urea,
0.6153846154,0.5625,0.3103448276,7,0.3571428571,15,Wheat,Urea,
0.6538461538,0.5625,0.3103448276,7,0.3571428571,15,Wheat,Urea,
0.6923076923,0.5625,0.3103448276,7,0.3571428571,15,Wheat,Urea,
0.7307692308,0.5625,0.3103448276,7,0.3571428571,15,Wheat,Urea,
0.7692307692,0.5625,0.3103448276,7,0.3571428571,15,Wheat,Urea,
0.6153846154,0.625,0.2413793103,7.5,0.4285714286,20,Wheat,Urea,
0.6538461538,0.625,0.2413793103,7.5,0.4285714286,20,Wheat,Urea,
0.6923076923,0.625,0.2413793103,7.5,0.4285714286,20,Wheat,Urea,
0.7307692308,0.625,0.2413793103,7.5,0.4285714286,20,Wheat,Urea,
0.7692307692,0.625,0.2413793103,7.5,0.4285714286,20,Wheat,Urea,
0.6153846154,0.5,0.3103448276,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6538461538,0.5,0.3103448276,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6923076923,0.5,0.3103448276,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.7307692308,0.5,0.3103448276,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.7692307692,0.5,0.3103448276,6.5,0.2857142857,15,Wheat,19:19:19 NPK,
0.6153846154,0.5625,0.2413793103,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6538461538,0.5625,0.2413793103,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6923076923,0.5625,0.2413793103,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.7307692308,0.5625,0.2413793103,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.7692307692,0.5625,0.2413793103,7,0.3571428571,20,Wheat,19:19:19 NPK,
0.6153846154,0.625,0.275862069,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.6538461538,0.625,0.275862069,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.6923076923,0.625,0.275862069,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.7307692308,0.625,0.275862069,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0.7692307692,0.625,0.275862069,7.5,0.4285714286,15,Wheat,19:19:19 NPK,
0,0.25,0.1034482759,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0.03846153846,0.25,0.1034482759,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0.07692307692,0.25,0.1034482759,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0,0.3125,0.1379310345,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0.03846153846,0.3125,0.1379310345,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0.07692307692,0.3125,0.1379310345,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0,0.375,0.1724137931,6.5,0.4285714286,35,Groundnut,Chilated Micronutrient,
0.03846153846,0.375,0.1724137931,6.5,0.4285714286,35,Groundnut,Chilated Micronutrient,
0.07692307692,0.375,0.1724137931,6.5,0.4285714286,35,Groundnut,Chilated Micronutrient,
0,0.25,0.1379310345,5.5,0.2857142857,25,Groundnut,SSP,
0.03846153846,0.25,0.1379310345,5.5,0.2857142857,25,Groundnut,SSP,
0.07692307692,0.25,0.1379310345,5.5,0.2857142857,25,Groundnut,SSP,
0,0.3125,0.1724137931,6,0.3571428571,30,Groundnut,SSP,
0.03846153846,0.3125,0.1724137931,6,0.3571428571,30,Groundnut,SSP,
0.07692307692,0.3125,0.1724137931,6,0.3571428571,30,Groundnut,SSP,
0,0.375,0.1034482759,6.5,0.4285714286,35,Groundnut,SSP,
0.03846153846,0.375,0.1034482759,6.5,0.4285714286,35,Groundnut,SSP,
0.07692307692,0.375,0.1034482759,6.5,0.4285714286,35,Groundnut,SSP,
0,0.25,0.1724137931,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0.03846153846,0.25,0.1724137931,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0.07692307692,0.25,0.1724137931,5.5,0.2857142857,25,Groundnut,Chilated Micronutrient,
0,0.3125,0.1034482759,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0.03846153846,0.3125,0.1034482759,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0.07692307692,0.3125,0.1034482759,6,0.3571428571,30,Groundnut,Chilated Micronutrient,
0,0.375,0.1379310345,6.5,0.4285714286,35,Groundnut,Chilated Micronutrient,
0.03846153846,0.375,0.1379310345,6.5,0.4285714286,35,Groundnut,Chilated Micronutrient,
